79.0429, -133.0619, 252432809.91861576, 104.82851792509041
79.0432, -133.0612, 253147617.04231068, 106.80589642095467
79.0434, -133.0615, 255985984.147042, 106.80589568397124
79.0434, -133.0613, 264554970.89081737, 106.80589568397124
79.0505, -133.1087, 266116376.57940674, 108.78428312413925
79.0833, -133.594, 239456626.27349293, 102.84997989015078
79.0888, -133.7289, 245700317.501384, 104.8273369223225
79.0201, -134.3642, 238781864.11490878, 102.85020398792449
79.0084, -134.4243, 238561200.53302056, 102.84924947282306
78.9367, -134.5115, 260487642.1105241, 106.8052562285952
78.8644, -134.431, 257195042.63714552, 106.80552594258452
78.8502, -134.2373, 250223531.6505667, 106.80557911141842
78.8583, -134.1837, 250306358.62794867, 106.80451438359474
78.8557, -133.925, 256079117.03787926, 106.80452411888355
78.8235, -133.8804, 250892412.4419567, 104.82830367130512
78.8139, -133.8401, 250783334.24363846, 104.82732379810103
78.8002, -133.6134, 252362625.73501962, 106.80576683741057
78.8059, -133.6017, 252959653.20584604, 106.80471100316467
78.8173, -133.633, 252905748.22960663, 104.82832652768408
78.8751, -134.9416, 259937153.5057929, 108.78283880446135
78.87, -135.0151, 259238187.56281498, 106.8044706014786
78.8427, -135.075, 273367461.6432286, 108.78401592814558
78.8371, -135.0992, 264448804.4136001, 106.80459382652114
78.8171, -135.2256, 267939122.73279253, 106.80570329685858
78.8124, -135.2935, 266296255.26735702, 106.80468656577409
78.8716, -135.6526, 293020425.56991565, 108.783905712487
78.8752, -135.6667, 284720893.2079754, 106.8044511567773
78.8472, -135.6326, 280690929.7900558, 106.80455596083533
78.8221, -135.6477, 276962644.65055376, 106.80568451533068
78.8121, -135.6482, 285685958.83514804, 108.7820258258722
78.7805, -135.6357, 289645893.3580281, 108.78320047758321
78.7699, -135.6155, 293085926.0188638, 110.75950961927705
78.7233, -135.4674, 295575220.2532573, 110.76076490769897
78.7007, -135.3946, 291329695.27529263, 108.78245430558857
78.6348, -135.1566, 285427940.6295239, 108.78376319471295
78.6178, -135.0527, 273917696.13537526, 108.78277577607554
78.5738, -134.7951, 278247147.3808765, 108.78400082897191
78.5673, -134.7313, 282740190.47859496, 106.80561735250785
78.655, -134.7244, 283861836.6460853, 108.78368476823255
78.6553, -134.7352, 286855712.9183101, 108.78263008243982
78.6306, -134.6085, 285049563.47178525, 108.78377951780283
78.6284, -134.5859, 276370120.5650933, 106.80434919615834
78.5758, -134.3002, 279799459.1191997, 106.80558475330625
78.4448, -134.2529, 286126236.5771423, 108.78345380018561
78.4073, -134.1726, 288232845.5950674, 108.78254857924517
78.2841, -133.7321, 301746869.10202926, 108.78514581354861
78.0436, -133.2132, 315300704.91611356, 112.74088445562217
77.9595, -133.1265, 278259828.25162977, 108.78540729547112
77.9475, -132.7031, 265067381.68569407, 108.7833496520401
77.944, -132.6897, 251430489.99359903, 104.82861988719998
77.9424, -132.6791, 270015893.6017573, 110.76285925976339
77.9426, -132.6653, 277221486.4334123, 108.78547668715376
77.9429, -132.6623, 270303082.7178937, 106.80704025521517
77.9424, -132.6889, 280060918.492282, 108.78547750890507
77.923, -132.8436, 276485242.6677433, 108.78450379305941
77.8476, -132.8493, 277690179.6493025, 106.80846048183963
77.8134, -132.8697, 274479436.4319429, 106.8075652824543
77.7035, -132.9178, 281453834.2421097, 110.76279537351256
77.6705, -132.9455, 299019396.3504428, 108.78555302006231
77.572, -132.9735, 303370556.76929295, 112.7418218480961
77.5374, -133.0, 316545592.34837294, 112.74197362168933
77.4639, -133.0479, 293682710.687706, 112.74229734152145
77.4369, -133.06, 301408470.4089042, 110.76501558197442
77.2187, -133.1846, 273120512.5889838, 102.85710414320079
77.2136, -133.1863, 285770684.345813, 104.83362395904058
77.2087, -133.1275, 294401405.2160394, 110.767088860384
77.2159, -133.1385, 291000071.267771, 110.76598432891565
77.2285, -133.5746, 298146834.441036, 112.74225433936482
77.2461, -134.0477, 336117683.1925249, 116.69804177275462
77.2471, -134.1286, 331844619.6176739, 114.71954853028933
77.25, -134.261, 324942701.00914335, 114.71953528896393
77.2498, -134.2474, 320838289.44593114, 112.74106700438207
77.2447, -134.1543, 317223948.13727057, 112.74108989142141
77.2405, -134.1151, 328381308.7321046, 112.74110874598492
77.2233, -134.0585, 340337522.0933601, 114.71965730663936
77.2199, -134.0575, 327213832.29757667, 112.74010968273026
77.2195, -134.0599, 321458201.4782401, 112.74120310568013
77.2241, -134.0437, 330471606.93206125, 114.71854283752802
77.2479, -134.0303, 330771697.3901904, 114.7195448772292
77.2523, -134.0358, 325887000.8866993, 112.74105578836509
77.245, -134.0657, 331534617.8602198, 114.71955812058968
77.2428, -134.0761, 332824595.0551787, 116.6957971834944
77.2337, -134.0491, 334415841.0625151, 114.71960975083681
77.2361, -134.0433, 336030804.22088873, 116.69582832322203
77.2523, -134.0939, 321141427.93023974, 112.74105578836509
77.2607, -134.1584, 336226889.6488364, 116.69571406413662
77.2636, -134.4219, 319143845.8600334, 112.73991349529466
77.2625, -134.5464, 327549694.7710867, 114.71836743853895
77.2632, -134.9784, 330820126.25231683, 114.71836424573473
77.2602, -135.1321, 331067696.95460606, 116.69571638442756
77.2855, -135.4429, 316408580.7942774, 112.73981541303775
77.2891, -135.5156, 319959299.20863473, 114.71713548903509
77.2684, -135.6714, 321715183.5285714, 114.71834053288838
77.2544, -135.6976, 333944937.3383583, 116.69574330601385
77.2201, -135.7467, 340608970.3017297, 118.67322524449523
77.2114, -135.7547, 335246320.1470114, 114.71749021380052
77.1936, -135.7751, 323038158.5603684, 114.7175717603031
77.1889, -135.7677, 336235057.58769983, 116.69491826923733
77.1854, -135.7502, 329829286.28684145, 116.6960644570587
77.1832, -135.769, 312752521.23733073, 112.73918337001754
77.1809, -135.7979, 339151030.6791804, 116.69608545786897
77.1829, -135.8188, 341825938.619271, 130.5318987119577
77.2101, -135.9961, 349875336.08198583, 116.6959493084148
77.2234, -136.12, 345349058.6067311, 118.67320962695344
77.2324, -136.4999, 353400582.707952, 118.6731670527841
77.2299, -136.6149, 376712547.3729733, 124.60623574597886
77.2022, -136.8944, 381960581.22005457, 122.62908776949011
77.1856, -136.9629, 374141959.34945226, 124.60524972122644
77.1384, -137.1116, 377528798.19780976, 124.60548528739946
