77.9707, -141.8288, 156449879.402046, 67.25466654998985
77.9801, -141.8763, 152932280.06295, 67.25399114708901
77.9929, -141.9421, 150249637.4850228, 67.25461033095361
78.0079, -142.0091, 146868155.43919346, 67.25457240043413
78.0204, -142.0691, 161167490.2578546, 69.23228029492734
78.0308, -142.0919, 165528515.17966604, 69.23225327659357
78.0357, -142.0859, 168116199.38967383, 71.21064965845952
78.0289, -142.0225, 163103376.3983704, 69.23292898124053
78.0174, -141.9804, 166323564.2808001, 71.21069855527031
78.0022, -141.9239, 158188907.17572176, 69.23232763015167
77.9883, -141.8528, 162679003.4341755, 69.23236382732085
77.9797, -141.7862, 163920724.04531533, 69.23238624243771
77.9723, -141.7103, 168018112.57276225, 71.21012944537256
77.9658, -141.6293, 168207745.31695193, 71.21014689138487
77.9601, -141.5514, 164101661.4153063, 69.23176665378722
77.9541, -141.4882, 160440750.17668873, 69.23245305582844
77.9244, -141.3256, 157687411.5800327, 65.27575349840939
77.9042, -141.2431, 160115252.54027992, 69.23258367393507
77.8807, -141.1229, 155120209.3626165, 67.25424387630017
77.853, -140.9862, 152396909.18016484, 67.25431465340488
77.8159, -140.8019, 153610051.6106376, 67.25440968652961
77.8072, -140.8054, 157620096.22160196, 67.25378046056625
77.8005, -140.7834, 162801383.56620714, 67.25444921417994
77.7938, -140.7299, 162119422.2811132, 69.23220372454301
77.787, -140.6232, 162657230.82096818, 71.21063026405616
77.7852, -140.4946, 159513738.84417632, 69.23289721558376
77.7829, -140.3938, 163561400.36435118, 71.21133134718933
77.7809, -140.3615, 165137511.3293386, 71.21064687307482
77.7789, -140.3582, 165243454.36832085, 71.21134224101226
77.7789, -140.3788, 161594042.30539724, 69.23224315970546
77.7777, -140.3721, 171515554.75782353, 75.16461891995783
77.7735, -140.3556, 163031943.91457355, 71.21135695298352
77.7646, -140.3253, 168174420.31558242, 71.21069129274713
77.7522, -140.3124, 167899836.268782, 71.21141504302307
77.727, -140.3302, 163328408.78730026, 69.23305161053902
77.7127, -140.3648, 172407055.67733502, 71.21083309730412
77.6962, -140.3846, 174680453.0710547, 71.21156822059764
77.5993, -140.4747, 185152790.374905, 73.18958692547736
77.5846, -140.4919, 185047065.48674664, 73.18891959976705
77.5756, -140.4797, 180501312.69101506, 73.18965424842057
77.4931, -140.0553, 180872122.9174262, 71.21143932789639
77.4871, -140.0411, 185758755.81166336, 73.18990670804703
77.4813, -140.0406, 190033556.34050652, 75.16839362276329
77.477, -140.0405, 189542587.45227835, 75.16767801160911
77.467, -140.0535, 177983514.77669558, 73.18996428003051
77.4622, -140.0236, 179230328.6050368, 73.18926896901345
77.4307, -139.8907, 176349440.24488702, 69.23250685791633
77.3946, -139.7316, 162663955.219926, 63.298074929356005
77.3779, -139.646, 175186319.4601016, 69.23265069118519
77.3679, -139.5847, 177083401.379795, 71.21040971780566
77.3659, -139.5644, 173882164.4017908, 69.23201279523562
77.3659, -139.5643, 174500204.68064153, 69.23268345916034
77.366, -139.5644, 176943581.16788095, 69.23201252205172
77.366, -139.5646, 172404229.35248035, 69.23268318597368
77.3663, -139.565, 174078017.9136702, 69.23201170251203
77.3686, -139.5713, 173275101.26721364, 69.23267608382884
77.3698, -139.5789, 175020480.47696248, 69.23200214255978
77.3711, -139.5932, 167636644.47545627, 67.25426712001509
77.3703, -139.6009, 175129786.60833883, 69.23200077705437
77.3666, -139.6036, 167397400.46812427, 67.25427905955421
77.3466, -139.4523, 175519534.29112634, 71.2111594549197
77.3558, -139.3272, 179188722.51825017, 71.21113357532153
77.3642, -139.561, 170057103.1986071, 67.25428542893373
77.3592, -139.61, 169884214.57603443, 69.23337247279188
77.3531, -139.6255, 177060100.79308355, 71.21114116859765
77.3304, -139.6293, 179509984.14568812, 73.18964875276873
77.3133, -139.5602, 186341471.01102903, 73.19040737533771
77.3125, -139.534, 184465331.61978012, 73.18970061811223
77.312, -139.4874, 180049144.52098444, 71.21194683331564
77.3147, -139.4055, 182295342.37201345, 73.18969423991445
77.3294, -139.1393, 174019559.59924573, 71.21120788568705
77.3346, -138.9911, 172571468.2752951, 71.21050338939884
77.3323, -138.9724, 173320144.83534792, 71.2105098677145
77.3322, -138.9715, 173236008.17081165, 71.21119999742066
77.332, -138.9693, 173708190.87078238, 71.21051071279322
77.315, -138.9638, 183831508.03911835, 73.18898433737908
77.3117, -138.9592, 183167532.7909257, 73.18970293771298
77.311, -138.9584, 190580190.86378217, 75.16671296503705
77.3108, -138.958, 183369946.667016, 73.1897055474271
77.3107, -138.9574, 183729543.50117686, 73.18899680441848
77.311, -138.9564, 184706976.1995832, 73.18899593449697
77.311, -138.9564, 184923162.54979366, 73.18970496747568
77.3116, -138.9558, 184226845.22653225, 73.1889941947116
77.3151, -138.9527, 185842526.74379933, 73.1896930803531
77.3174, -138.953, 182430004.05736318, 73.1889773807475
77.3209, -138.9636, 184971587.38461277, 73.1896762705514
77.3268, -138.9913, 180742643.16013414, 71.21121521196397
77.3353, -139.0459, 183381417.48679113, 73.18963456691782
77.341, -139.135, 176981339.4372663, 71.2111752163289
77.3446, -139.2321, 192989276.55288228, 75.1680694159687
77.3448, -139.2998, 187250523.85409188, 73.1896070783416
77.3431, -139.3243, 183937720.55648243, 73.19032107174925
77.342, -139.3283, 185045664.54706755, 73.18961517823489
77.3407, -139.3363, 188780926.40969858, 75.16808100358189
77.3327, -139.4228, 189595258.1715077, 75.1681047834831
77.3344, -139.3851, 180331850.93103847, 71.21188369118622
77.3386, -139.336, 192705856.5115093, 75.16808724444746
